# t (s)	mx ()	my ()	mz ()	m.region21x ()	m.region21y ()	m.region21z ()	m.region22x ()	m.region22y ()	m.region22z ()	m.region23x ()	m.region23y ()	m.region23z ()	B_extx (T)	B_exty (T)	B_extz (T)	B_eff.region6x (T)	B_eff.region6y (T)	B_eff.region6z (T)	B_eff.region9x (T)	B_eff.region9y (T)	B_eff.region9z (T)	step_x (No unit)	step_y (No unit)	points_TOP_wire (No unit)
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.019890865	-0.03192175	-0.0015608405	NaN	NaN	NaN	8.335145e-07	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.707107	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.024090637	-0.034012347	-0.0016112764	NaN	NaN	NaN	8.4130437e-07	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.028403236	-0.036437348	-0.0016739788	NaN	NaN	NaN	8.490942e-07	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.032826826	-0.039242785	-0.0017498389	NaN	NaN	NaN	8.5688407e-07	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.037354063	-0.042480305	-0.0018398014	NaN	NaN	NaN	8.646739e-07	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.041970067	-0.046207305	-0.0019448657	NaN	NaN	NaN	8.724638e-07	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.04664913	-0.050486572	-0.0020659955	NaN	NaN	NaN	8.8025365e-07	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.051351488	-0.055385012	-0.00220409	NaN	NaN	NaN	8.880435e-07	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.056018375	-0.060971018	-0.0023598438	NaN	NaN	NaN	8.9583335e-07	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.060567256	-0.067309655	-0.002533654	NaN	NaN	NaN	9.036232e-07	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.7071068	0	0.707107	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.06488677	-0.074454814	-0.0027254382	NaN	NaN	NaN	9.1141305e-07	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.0688335	-0.08243722	-0.002934514	NaN	NaN	NaN	9.192029e-07	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.07223302	-0.09124831	-0.0031593936	NaN	NaN	NaN	9.2699275e-07	1e-07	276
0	0	-0.2719719	0	-0.7071068	0.7071068	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.07488923	-0.10082127	-0.003397721	NaN	NaN	NaN	9.3478263e-07	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.7071068	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.07660515	-0.111014776	-0.0036462247	NaN	NaN	NaN	9.4257246e-07	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.077215955	-0.12160821	-0.003900847	NaN	NaN	NaN	9.5036233e-07	1e-07	276
0	0	-0.2719719	0	-0.7071068	0.7071068	0	0.707107	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.07662494	-0.13231798	-0.0041569523	NaN	NaN	NaN	9.581522e-07	1e-07	276
0	0	-0.2719719	0	-0.7071068	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.07482853	-0.14283569	-0.0044097137	NaN	NaN	NaN	9.65942e-07	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.07191624	-0.15287647	-0.004654466	NaN	NaN	NaN	9.737319e-07	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.707107	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.06804563	-0.16221692	-0.0048870826	NaN	NaN	NaN	9.815218e-07	1e-07	276
0	0	-0.2719719	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.06340634	-0.1707117	-0.0051041893	NaN	NaN	NaN	9.893116e-07	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.058186874	-0.17828831	-0.0053032907	NaN	NaN	NaN	9.971014e-07	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.0525539	-0.184931	-0.005482722	NaN	NaN	NaN	1.0048913e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.04664295	-0.19066133	-0.005641571	NaN	NaN	NaN	1.0126812e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.04055715	-0.19552217	-0.0057794936	NaN	NaN	NaN	1.020471e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.03437067	-0.19956513	-0.0058965585	NaN	NaN	NaN	1.0282608e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.02813387	-0.20284276	-0.00599309	NaN	NaN	NaN	1.0360508e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.707107	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.021877987	-0.20540294	-0.006069541	NaN	NaN	NaN	1.0438406e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.0156204505	-0.20728631	-0.006126375	NaN	NaN	NaN	1.0516304e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.009368289	-0.20852414	-0.0061640115	NaN	NaN	NaN	1.0594202e-06	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.7071068	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.0031220024	-0.20913772	-0.006182749	NaN	NaN	NaN	1.0672102e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.0031219919	-0.20913772	-0.00618275	NaN	NaN	NaN	1.075e-06	1e-07	276
0	0	-0.2719719	0	-0.7071068	0.7071068	0	0.707107	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.00936829	-0.20852417	-0.0061640115	NaN	NaN	NaN	1.0827898e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.01562043	-0.2072863	-0.006126377	NaN	NaN	NaN	1.0905798e-06	1e-07	276
0	0	-0.2719719	0	-0.7071068	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.021877991	-0.20540297	-0.006069539	NaN	NaN	NaN	1.0983696e-06	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.707107	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.028133858	-0.20284274	-0.0059930882	NaN	NaN	NaN	1.1061594e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.707107	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.03437067	-0.19956519	-0.0058965553	NaN	NaN	NaN	1.1139492e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.04055714	-0.19552214	-0.0057794917	NaN	NaN	NaN	1.1217392e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.04664294	-0.19066136	-0.00564157	NaN	NaN	NaN	1.129529e-06	1e-07	276
0	0	-0.2719719	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.05255392	-0.184931	-0.0054827235	NaN	NaN	NaN	1.1373188e-06	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.058186844	-0.17828834	-0.005303287	NaN	NaN	NaN	1.1451087e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.06340631	-0.17071168	-0.0051041916	NaN	NaN	NaN	1.1528986e-06	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.7071068	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.06804566	-0.16221695	-0.004887081	NaN	NaN	NaN	1.1606884e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.07191623	-0.15287645	-0.004654466	NaN	NaN	NaN	1.1684782e-06	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.07482855	-0.1428357	-0.0044097123	NaN	NaN	NaN	1.1762681e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.07662494	-0.13231798	-0.0041569546	NaN	NaN	NaN	1.184058e-06	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.7071068	0	0.707107	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.07721594	-0.12160824	-0.0039008465	NaN	NaN	NaN	1.1918478e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.07660517	-0.111014776	-0.0036462299	NaN	NaN	NaN	1.1996377e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.07488918	-0.100821294	-0.0033977234	NaN	NaN	NaN	1.2074275e-06	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.07223302	-0.09124831	-0.0031593973	NaN	NaN	NaN	1.2152174e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.06883352	-0.08243724	-0.0029345148	NaN	NaN	NaN	1.2230073e-06	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.064886756	-0.074454814	-0.0027254436	NaN	NaN	NaN	1.2307971e-06	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.060567256	-0.06730966	-0.002533654	NaN	NaN	NaN	1.238587e-06	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.7071068	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.056018386	-0.060971014	-0.00235985	NaN	NaN	NaN	1.2463768e-06	1e-07	276
0	0	-0.2719719	0	-0.7071068	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.051351514	-0.055385012	-0.0022040915	NaN	NaN	NaN	1.2541667e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.707107	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.046649177	-0.050486572	-0.0020659997	NaN	NaN	NaN	1.2619565e-06	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.7071068	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.041970007	-0.046207305	-0.0019448637	NaN	NaN	NaN	1.2697463e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.03735409	-0.04248031	-0.0018398059	NaN	NaN	NaN	1.2775363e-06	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.707107	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.03282685	-0.039242793	-0.0017498384	NaN	NaN	NaN	1.2853261e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.02840325	-0.03643735	-0.0016739819	NaN	NaN	NaN	1.2931159e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.024090623	-0.034012347	-0.0016112772	NaN	NaN	NaN	1.3009058e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.019890888	-0.03192175	-0.0015608472	NaN	NaN	NaN	1.3086957e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.015802313	-0.030124782	-0.001521887	NaN	NaN	NaN	1.3164855e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.011821024	-0.028585339	-0.0014937053	NaN	NaN	NaN	1.3242753e-06	1e-07	276
0	0	-0.2719719	0	-0.7071068	0.7071068	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.007941641	-0.027271427	-0.0014757069	NaN	NaN	NaN	1.3320653e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.0041583977	-0.026154568	-0.0014674058	NaN	NaN	NaN	1.3398551e-06	1e-07	276
0	0	-0.2719719	0	-0.7071068	0.70710677	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.00046557654	-0.02520925	-0.0014684038	NaN	NaN	NaN	1.3476449e-06	1e-07	276
0	0	-0.2719719	0	-0.7071068	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.0031420768	-0.02441239	-0.0014784037	NaN	NaN	NaN	1.3554347e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.006668824	-0.02374289	-0.0014971985	NaN	NaN	NaN	1.3632247e-06	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.010117766	-0.023181193	-0.0015246633	NaN	NaN	NaN	1.3710145e-06	1e-07	276
0	0	-0.2719719	0	-0.7071068	0.70710677	0	0.707107	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.0134903975	-0.02270893	-0.0015607409	NaN	NaN	NaN	1.3788043e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01678651	-0.022308601	-0.0016054482	NaN	NaN	NaN	1.3865942e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.020003745	-0.021963313	-0.0016588664	NaN	NaN	NaN	1.3943841e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.023137236	-0.021656588	-0.0017211305	NaN	NaN	NaN	1.4021739e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.02617971	-0.02137224	-0.0017924184	NaN	NaN	NaN	1.4099637e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.707107	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.029120551	-0.02109428	-0.0018729501	NaN	NaN	NaN	1.4177537e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.031945866	-0.020807004	-0.0019629751	NaN	NaN	NaN	1.4255435e-06	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.7071068	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.03463793	-0.020495068	-0.002062756	NaN	NaN	NaN	1.4333333e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.7071071	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.03717473	-0.020143785	-0.0021725544	NaN	NaN	NaN	1.4411232e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.039529674	-0.019739442	-0.0022926272	NaN	NaN	NaN	1.448913e-06	1e-07	276
0	0	-0.2719719	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.04167086	-0.019269861	-0.0024231884	NaN	NaN	NaN	1.4567029e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.043560963	-0.01872502	-0.0025644025	NaN	NaN	NaN	1.4644927e-06	1e-07	276
0	0	-0.2719719	0	-0.7071068	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.045156635	-0.018097905	-0.0027163452	NaN	NaN	NaN	1.4722826e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.046408087	-0.01738542	-0.002878981	NaN	NaN	NaN	1.4800725e-06	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.7071068	0	0.707107	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.047258943	-0.016589545	-0.0030521136	NaN	NaN	NaN	1.4878623e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.047645885	-0.015718492	-0.0032353494	NaN	NaN	NaN	1.4956522e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.047498543	-0.014788105	-0.0034280433	NaN	NaN	NaN	1.503442e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.04673943	-0.013823215	-0.0036292481	NaN	NaN	NaN	1.5112319e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.707107	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.045284238	-0.012859225	-0.0038376348	NaN	NaN	NaN	1.5190218e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.043041684	-0.011943718	-0.004051429	NaN	NaN	NaN	1.5268116e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.039914824	-0.011138297	-0.0042683263	NaN	NaN	NaN	1.5346014e-06	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.035802063	-0.0105204955	-0.0044854213	NaN	NaN	NaN	1.5423913e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.030600006	-0.010185891	-0.004699146	NaN	NaN	NaN	1.5501812e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.024208287	-0.010249965	-0.004905218	NaN	NaN	NaN	1.557971e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.016537838	-0.010849161	-0.0050986516	NaN	NaN	NaN	1.5657608e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.007524232	-0.012139453	-0.0052738287	NaN	NaN	NaN	1.5735508e-06	1e-07	276
0	0	-0.2719719	0	-0.7071068	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.0028526094	-0.014290148	-0.005424695	NaN	NaN	NaN	1.5813406e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.014539544	-0.017463263	-0.0055450364	NaN	NaN	NaN	1.5891304e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.027381718	-0.021778144	-0.0056289197	NaN	NaN	NaN	1.5969202e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.041103747	-0.027253086	-0.0056711854	NaN	NaN	NaN	1.6047102e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.055319946	-0.033728607	-0.0056679305	NaN	NaN	NaN	1.6125e-06	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.7071068	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.06959001	-0.040811744	-0.0056168814	NaN	NaN	NaN	1.6202898e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.08349147	-0.04789164	-0.005517592	NaN	NaN	NaN	1.6280798e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.09666309	-0.054236736	-0.0053714667	NaN	NaN	NaN	1.6358696e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.10878191	-0.059144955	-0.005181727	NaN	NaN	NaN	1.6436594e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.119501725	-0.062114246	-0.0049533704	NaN	NaN	NaN	1.6514492e-06	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.12844773	-0.0629798	-0.004693061	NaN	NaN	NaN	1.6592392e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.13531634	-0.061960142	-0.0044088145	NaN	NaN	NaN	1.667029e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.1400136	-0.05955258	-0.0041093794	NaN	NaN	NaN	1.6748188e-06	1e-07	276
0	0	-0.2719719	0	-0.7071068	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.14269842	-0.056325823	-0.0038034027	NaN	NaN	NaN	1.6826087e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.14370297	-0.05274991	-0.0034986245	NaN	NaN	NaN	1.6903986e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.14341295	-0.04913806	-0.003201308	NaN	NaN	NaN	1.6981884e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.14218372	-0.04566767	-0.0029160394	NaN	NaN	NaN	1.7059782e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.7071068	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.14030805	-0.042425998	-0.0026457796	NaN	NaN	NaN	1.7137681e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.13801365	-0.03944676	-0.002392141	NaN	NaN	NaN	1.721558e-06	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.13547122	-0.03673572	-0.0021556595	NaN	NaN	NaN	1.7293478e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.13280734	-0.03428472	-0.0019361292	NaN	NaN	NaN	1.7371377e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.13011478	-0.03207923	-0.0017328238	NaN	NaN	NaN	1.7449275e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.12746128	-0.030102376	-0.0015447073	NaN	NaN	NaN	1.7527174e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.12489538	-0.028336871	-0.0013705579	NaN	NaN	NaN	1.7605073e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.12245183	-0.026766067	-0.0012090874	NaN	NaN	NaN	1.7682971e-06	1e-07	276
